relationship_id,source_name,target_name,relationship_type,weight,num_sources,evidence_points,num_documents_total,docs_rhowardstone,docs_epstein_docs,docs_doc_explorer,docs_corpus,source_systems,evidence_classes,corroboration_score,max_entity_prominence
28157,Palestinian Black September leaders,Yitzhak Rabin,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,66
28427,Kingdom of Saudi Arabia,Saudi Arabia government,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,66
28483,Kingdom of Saudi Arabia,William Weschler,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,66
28484,Kingdom of Saudi Arabia,Richard Newcomb,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,66
28708,Danny Yatom,Yitzhak Rabin,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,66
29110,Mohammed bin Salman,Kingdom of Saudi Arabia,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,66
29332,Melania Trump,Kingdom of Saudi Arabia,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,66
29333,Ivanka Trump,Kingdom of Saudi Arabia,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,66
6440,Palestine Liberation Organization,Yitzhak Rabin,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,66
6441,Israeli occupation of Palestine,Yitzhak Rabin,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,66
6443,Hussein of Jordan,Yitzhak Rabin,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,66
12100,Jewish extremist,Yitzhak Rabin,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,66
12254,Kingdom of Saudi Arabia,Ruhollah Hosseinian,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,66
12390,Houthi forces in Yemen,Kingdom of Saudi Arabia,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,66
12402,Syria,Kingdom of Saudi Arabia,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,66
14468,Israeli Prime Minister (unnamed in excerpt),Yitzhak Rabin,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,66
14517,Declaration of Principles,Yitzhak Rabin,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,66
17746,Israeli defense officials and military leadership,Yitzhak Rabin,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,66
17762,Eitan Haber,Yitzhak Rabin,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,66
19708,Syria,Yitzhak Rabin,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,66
19906,Ayad Allawi,Kingdom of Saudi Arabia,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,66
20459,Warren Christopher,Yitzhak Rabin,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,66
25567,Elon Moreh settlement,Yitzhak Rabin,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,66
26768,Egypt,Kingdom of Saudi Arabia,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,66
27940,Kingdom of Saudi Arabia,National Commercial Bank,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,66
12255,Kingdom of Saudi Arabia,Naif bin Abdulaziz Al-Saud,associated_with,3.0,1,1.0,6,0,0,3,0,doc-explorer,rdf,0.591,66
27600,Daniel Siad,Yitzhak Rabin,associated_with,3.0,1,1.0,6,0,0,3,0,doc-explorer,rdf,0.591,66
28240,Palestinians,Yitzhak Rabin,associated_with,3.0,1,1.0,6,0,0,3,0,doc-explorer,rdf,0.591,66
15015,Shimon Peres,Yitzhak Rabin,associated_with,5.0,1,1.0,14,0,0,7,0,doc-explorer,rdf,0.63,66
6865,Yigal Amir,Yitzhak Rabin,associated_with,5.0,1,1.0,16,0,0,8,0,doc-explorer,rdf,0.632,66
12098,Yasser Arafat,Yitzhak Rabin,associated_with,5.0,1,1.0,16,0,0,8,0,doc-explorer,rdf,0.632,66
12251,Bahrain,Kingdom of Saudi Arabia,associated_with,5.0,1,1.0,16,0,0,8,0,doc-explorer,rdf,0.632,66
6616,Sigrid McCawley,Robert W. Sweet,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,65
6655,Sigrid McCawley,Virginia Giuffre's credibility,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,65
7708,Southern District Of Florida,Sigrid McCawley,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,65
11813,Sarah Ransome,Sigrid McCawley,represented_by,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,65
16461,Sigrid McCawley,deposition testimony,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,65
16521,Sigrid McCawley,the judge,associated_with,2.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,65
18344,Sigrid McCawley,questioning at deposition,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,65
18346,Sigrid McCawley,settlement discussion conversations,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,65
20965,Sigrid McCawley,Case 1:19-cv-03377,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,65
22549,David Boies,Sigrid McCawley,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,65
25081,Sigrid McCawley,attorney-client communication,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,65
25157,Sigrid McCawley,Virginia L. Giuffre and Sarah Ransome,represented_by,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,65
27686,Sigrid McCawley,privileged communication,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,65
28088,Sigrid McCawley,Steven R. Safra,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,65
28090,Sigrid McCawley,Ashley E. Eiler,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,65
28349,Joseph Recarey,Sigrid McCawley,associated_with,2.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,65
18432,Sigrid McCawley,Aldrich,associated_with,3.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,65
24285,Sigrid McCawley,financial records,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,65
20663,Nicole Simmons,Sigrid McCawley,associated_with,3.0,1,1.0,6,0,0,3,0,doc-explorer,rdf,0.591,65
26117,Sigrid McCawley,Thomas E. Scott,associated_with,4.0,1,1.0,6,0,0,3,0,doc-explorer,rdf,0.591,65
26583,Jack Scarola,Sigrid McCawley,associated_with,4.0,1,1.0,8,0,0,4,0,doc-explorer,rdf,0.609,65
20423,Court,Sigrid McCawley,associated_with,5.0,1,1.0,10,0,0,5,0,doc-explorer,rdf,0.619,65
26584,Sigrid McCawley,Richard A. Simpson,associated_with,5.0,1,1.0,10,0,0,5,0,doc-explorer,rdf,0.619,65
9597,Court,Plea agreements and sentencing,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
9607,Court,presentence report,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
9719,Court,Adel Abdul Jalil Batterjee,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
9720,Court,Saudi Binladin Group,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
9721,Court,Al Rajhi Bank,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
9722,Court,Saudi American Bank,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
9724,Court,Al Baraka and Saleh Abdullah Kamel,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
15691,Court,Sam Fields' client,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
16822,Court,Martin Blinder,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
20763,Court,Virginia Giuffre deposition,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
20952,Court,Maritza Vasquez,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
21700,Court,International Finance Corporation absolute immunity,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
22491,Court,cases involving patient deaths from AI-consult decisions,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
22544,Court,Confidentiality Order,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
22546,Court,Jane Doe No. #3,associated_with,2.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
26259,Court,Lieutenant General Michael T. Flynn,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
26344,Court,International Anti-Bribery and Fair Competition Act,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
26479,Court,Vicki S. Woodham,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
26529,Court,Saudi High Commission,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
26787,Court,her husband,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
26873,Court,probation officer,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
26874,Court,government attorney,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
26875,Court,Naif bin Abdulaziz Al-Saud,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
27022,Court,James Robertson,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
27324,Court,Natalia Marcinkova,associated_with,2.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
27405,Court,Crow,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
27775,Court,Claus von Bulow,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
27951,Court,Richard A. Simpson,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
28067,Court,Tarik Hamdi,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
28068,Court,Abdulrahman Alamoudi,associated_with,2.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
28111,Court,Ali Mohamed,associated_with,2.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
28411,Court,Harry Shorstein,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
28415,Court,SAAR Network,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
28417,Court,Rabita Trust,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
28441,Court,Brooke Shields,associated_with,2.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
28451,Court,Federal prosecutors,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
28769,Court,al Qaeda,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
28957,Court,Tony Figueroa,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
29434,Court,address book,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
29497,Court,summary judgment,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,63
9723,Court,Arab Bank,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,63
23096,Court,Jack Scarola,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,63
26527,Court,Naif,associated_with,3.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,63
27148,Court,Thomas E. Scott,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,63
27149,Court,Steven R. Safra,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,63
27356,Court,Pagliucca,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,63
27427,Court,Joseph Recarey,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,63
28107,Court,Scott W. Rothstein,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,63
14600,Court,Bill Cosby,associated_with,3.0,1,1.0,6,0,0,3,0,doc-explorer,rdf,0.591,63
17018,Court,Miami Herald Media Company,associated_with,3.0,1,1.0,6,0,0,3,0,doc-explorer,rdf,0.591,63
18433,Court,Louis Freeh,associated_with,3.0,1,1.0,6,0,0,3,0,doc-explorer,rdf,0.591,63
26152,Court,Laura Menninger,associated_with,4.0,1,1.0,8,0,0,4,0,doc-explorer,rdf,0.609,63
26526,Court,Mohammed bin Salman,associated_with,5.0,1,1.0,8,0,0,4,0,doc-explorer,rdf,0.609,63
6879,Oslo Accords peace process,Shimon Peres,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
6896,Labor party delegates,Shimon Peres,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
14802,Shimon Peres,Unknown Israeli political leader,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
15007,Shimon Peres,Shlomo Gazit,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
15010,Islamic extremism and ISIS,Shimon Peres,associated_with,2.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
15011,Hezbollah,Shimon Peres,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
15014,Shimon Peres,moderate Arab nations,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
15016,Israeli radical right,Shimon Peres,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
15017,Israeli society,Shimon Peres,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
16459,Rabin's goals of peace and security,Shimon Peres,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
17767,Israeli Cabinet,Shimon Peres,communicated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
18290,Oslo Accords peace negotiations,Shimon Peres,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
18291,PLO representatives,Shimon Peres,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
20431,Menachem Begin,Shimon Peres,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
20449,Shimon Peres,unity coalition,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
21656,Shimon Peres,Yossi Beilin,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
21778,Israeli and Palestinian parties,Shimon Peres,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
25447,44 parliamentary seats,Shimon Peres,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
25448,Likud Party,Shimon Peres,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
25465,Shimon Peres,political consequences of Qana incident,communicated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
25560,Israeli-Palestinian conflict and peace negotiations,Shimon Peres,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
25561,Shimon Peres,United States role in peace negotiations,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
25562,Israel's settlement policy and international double standards,Shimon Peres,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
25563,Shimon Peres,two-state solution to Israeli-Palestinian conflict,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
25564,Palestinian territories,Shimon Peres,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
25565,Elon Moreh settlement,Shimon Peres,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
26064,Ariel Sharon's government,Shimon Peres,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
26354,Israeli generals and government,Shimon Peres,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
26620,Shimon Peres,Uri Savir,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
27119,Shimon Peres,wedding,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
27431,Foreign Minister,Shimon Peres,communicated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
27432,Foreign Minister,Shimon Peres,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
27599,Shimon Peres,rescue operation,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
27605,Bibi Netanyahu,Shimon Peres,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
27637,Golda Meir,Shimon Peres,associated_with,2.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
28158,Palestinian Black September leaders,Shimon Peres,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
28350,Bashar al-Assad,Shimon Peres,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
28351,Amnon Lipkin,Shimon Peres,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
28610,Israeli Prime Minister (unnamed in excerpt),Shimon Peres,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
28756,Israeli Knesset,Shimon Peres,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
29409,Defense Minister,Shimon Peres,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
29517,Ehud Olmert,Shimon Peres,communicated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,61
6874,Haim Ramon,Shimon Peres,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,61
13005,Recep Tayyip Erdoğan,Shimon Peres,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,61
25566,Ofra settlement,Shimon Peres,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,61
26749,Motta Gur,Shimon Peres,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,61
27358,Shimon Peres,Yasser Arafat,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,61
6872,Lebanon,Shimon Peres,associated_with,3.0,1,1.0,6,0,0,3,0,doc-explorer,rdf,0.591,61
6877,Labor Party,Shimon Peres,associated_with,3.0,1,1.0,6,0,0,3,0,doc-explorer,rdf,0.591,61
18452,Shimon Peres,Yoni Netanyahu,associated_with,3.0,1,1.0,6,0,0,3,0,doc-explorer,rdf,0.591,61
26162,Ariel Sharon,Shimon Peres,associated_with,3.0,1,1.0,6,0,0,3,0,doc-explorer,rdf,0.591,61
15013,Palestinians,Shimon Peres,associated_with,5.0,1,1.0,10,0,0,5,0,doc-explorer,rdf,0.619,61
8407,Mohammed bin Salman,Saudi Aramco IPO,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
8408,Mohammed bin Salman,US$100bn additional non-oil revenue,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
9726,Fahad bin Abdulaziz Al-Saud,Mohammed bin Salman,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
9728,Donation Committee for Afghanistan,Mohammed bin Salman,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
9729,Afghan mujahideen,Mohammed bin Salman,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
9737,International Criminal Police Organization (INTERPOL),Mohammed bin Salman,financial,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
10481,Mohammed bin Salman,insider trading tipping,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
10483,Citigroup investment banker's brother,Mohammed bin Salman,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
12371,Mohammed bin Salman,Saudi Arabia's first channel,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
12372,Mohammed bin Salman,national transformation program,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
12373,Mohammed bin Salman,Vision 2030 program,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
12376,Mohammed bin Salman,Aramco privatization,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
12377,Mohammed bin Salman,Aramco public offering,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
12381,Mohammed bin Salman,Red Sea maritime trade,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
12383,Mohammed bin Salman,ten economic stimulus programs,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
12385,Mohammed bin Salman,health sector,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
12386,Mohammed bin Salman,"municipal services, transportation, and airports",associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
12387,Mohammed bin Salman,fees for Hajj and Umrah pilgrimage visas,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
12389,Mohammed bin Salman,corruption cases regardless of status,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
12391,Mohammed bin Salman,Yemen operations,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
12392,Mohammed bin Salman,Houthi forces in Yemen,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
12393,Mohammed bin Salman,United Arab Emirates,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
12395,Mohammed bin Salman,Ali Abdullah Saleh,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
12396,Mohammed bin Salman,strong and historically rooted,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
12397,Mohammed bin Salman,Muslim Brotherhood media and Iranian propaganda,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
12398,Mohammed bin Salman,expansionist and theologically driven,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
12399,Mohammed bin Salman,conflict from occurring on Saudi territory,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
12400,Syria,Mohammed bin Salman,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
12401,Mohammed bin Salman,complex international issue requiring balance,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
12403,Mohammed bin Salman,foreign companies to Saudi Arabia,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
12405,Mohammed bin Salman,corporate income taxes,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
12407,Mohammed bin Salman,national company international expansion,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
12408,Mohammed bin Salman,operating costs and economic conditions,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
12411,Mohammed bin Salman,economic rather than political,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
12413,Mohammed bin Salman,other developed nations,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
12415,Mohammed bin Salman,citizen account registrations,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
20785,Khalid Al-Falih,Mohammed bin Salman,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
22162,United States Circuit Court,Mohammed bin Salman,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
22568,Mohammed bin Salman,Public Investment Fund,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
24738,Mohammed bin Salman,Saudi Arabian capital withdrawals from financial institutions,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
26232,Supreme Court,Mohammed bin Salman,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
26879,Osama bin Laden,Mohammed bin Salman,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
27786,Mohammed bin Salman,Yasser Arafat,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
28416,White House,Mohammed bin Salman,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
28921,Anas Al-Rasheed,Mohammed bin Salman,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
29548,Mohammed bin Salman,Terrorist organizations,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,60
651,Sophie Biddle,Jim Cayne,traveled_with,2.0,1,1.5,0,0,0,0,0,rhowardstone,curated,0.531,60
652,Sophie Biddle,Patricia Cayne,traveled_with,2.0,1,1.5,0,0,0,0,0,rhowardstone,curated,0.531,60
653,Sophie Biddle,Alison Cayne,traveled_with,2.0,1,1.5,0,0,0,0,0,rhowardstone,curated,0.531,60
655,Sophie Biddle,Passenger (1),traveled_with,3.0,1,1.5,0,0,0,0,0,rhowardstone,curated,0.531,60
656,Sophie Biddle,Shelley Lewis,traveled_with,2.0,1,1.5,0,0,0,0,0,rhowardstone,curated,0.531,60
1209,Sophie Biddle,Karv Deweidy,traveled_with,1.0,1,1.5,0,0,0,0,0,rhowardstone,curated,0.531,60
1214,Sophie Biddle,Celina Midelfart,traveled_with,1.0,1,1.5,0,0,0,0,0,rhowardstone,curated,0.531,60
1215,Sophie Biddle,Robin Plant,traveled_with,1.0,1,1.5,0,0,0,0,0,rhowardstone,curated,0.531,60
1216,Sophie Biddle,Joel Pashcow,traveled_with,1.0,1,1.5,0,0,0,0,0,rhowardstone,curated,0.531,60
1220,Sophie Biddle,Gary Kervey,traveled_with,1.0,1,1.5,0,0,0,0,0,rhowardstone,curated,0.531,60
1221,Sophie Biddle,Jack Robertson,traveled_with,1.0,1,1.5,0,0,0,0,0,rhowardstone,curated,0.531,60
1222,Sophie Biddle,Melinda Luntz,traveled_with,1.0,1,1.5,0,0,0,0,0,rhowardstone,curated,0.531,60
1223,Sophie Biddle,Gary Roxburgh,traveled_with,1.0,1,1.5,0,0,0,0,0,rhowardstone,curated,0.531,60
